LUC,,2017-05-11T16:00:00.000Z,0,BUS,,,true,true,true,false
LUC,,2017-05-11T17:34:00.000Z,0,BUS,,,true,true,true,false
LUC,,2017-05-11T19:56:00.000Z,0,BUS,,,true,true,true,false
LRK,,2017-05-11T05:32:00.000Z,0,TER,,,true,true,true,false
LRK,,2017-05-11T07:45:00.000Z,0,INTERCITES,,,true,true,true,false
LRK,,2017-05-11T11:27:00.000Z,0,INTERCITES,,,true,true,true,false
LRK,,2017-05-11T11:45:00.000Z,0,INTERCITES,,,true,true,true,false
LRK,,2017-05-11T16:11:00.000Z,0,INTERCITES,,,true,true,true,false
LRK,,2017-05-11T16:32:00.000Z,0,INTERCITES,,,true,true,true,false
LUD,,2017-05-11T04:06:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T04:54:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T05:06:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T05:24:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T05:33:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T05:54:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T06:06:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T06:24:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T06:54:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T07:06:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T07:36:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T07:54:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T08:24:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T09:06:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T09:54:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T10:24:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T10:36:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T11:06:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T11:54:00.000Z,0,TER,,,true,true,true,false
LUD,,2017-05-11T12:06:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T03:22:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T03:40:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T03:58:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T04:28:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T04:40:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T04:52:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T04:57:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T05:04:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T05:28:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T05:29:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T05:45:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T05:53:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T05:58:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T06:05:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T06:28:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T06:28:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T06:45:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T06:58:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T07:26:00.000Z,0,TER,,,true,true,true,false
LUN,,2017-05-11T07:28:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T03:44:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T04:04:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T04:33:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T04:39:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T04:40:00.000Z,0,CAR,,,true,true,true,false
LNE,,2017-05-11T04:46:00.000Z,0,TGV,,,true,true,true,false
LNE,,2017-05-11T04:51:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T05:06:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T05:09:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T05:20:00.000Z,0,CAR,,,true,true,true,false
LNE,,2017-05-11T05:24:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T05:27:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T05:32:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T05:38:00.000Z,0,CAR,,,true,true,true,false
LNE,,2017-05-11T06:06:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T06:09:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T06:20:00.000Z,0,CAR,,,true,true,true,false
LNE,,2017-05-11T06:25:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T06:29:00.000Z,0,TER,,,true,true,true,false
LNE,,2017-05-11T06:33:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T03:32:00.000Z,0,INTERCITES,,,true,true,true,false
LUR,,2017-05-11T04:31:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T04:55:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T05:02:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T05:25:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T05:32:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T05:47:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T06:02:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T06:29:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T06:55:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T08:55:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T09:22:00.000Z,0,INTERCITES,,,true,true,true,false
LUR,,2017-05-11T09:31:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T10:55:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T11:02:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T13:51:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T15:07:00.000Z,0,INTERCITES,,,true,true,true,false
LUR,,2017-05-11T15:34:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T15:55:00.000Z,0,TER,,,true,true,true,false
LUR,,2017-05-11T16:02:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T04:02:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T04:29:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T04:36:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T04:57:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T05:04:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T05:36:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T05:44:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T06:09:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T06:18:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T06:46:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T06:53:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T07:16:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T07:58:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T09:31:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T09:38:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T10:03:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T10:10:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T10:39:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T10:45:00.000Z,0,TER,,,true,true,true,false
LFZ,,2017-05-11T11:19:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T03:33:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T04:35:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T05:33:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T05:39:00.000Z,0,BUS,,,true,true,true,false
LUG,,2017-05-11T06:33:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T06:34:00.000Z,0,INTERCITES,,,true,true,true,false
LUG,,2017-05-11T06:34:00.000Z,0,LUNEA,,,true,true,true,false
LUG,,2017-05-11T07:10:00.000Z,0,BUS,,,true,true,true,false
LUG,,2017-05-11T07:34:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T08:33:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T08:34:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T09:33:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T09:34:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T10:34:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T12:33:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T13:33:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T13:34:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T14:34:00.000Z,0,TER,,,true,true,true,false
LUG,,2017-05-11T14:35:00.000Z,0,BUS,,,true,true,true,false
LUG,,2017-05-11T15:33:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T03:44:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T03:53:00.000Z,0,BUS,,,true,true,true,false
LYL,,2017-05-11T04:10:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T04:14:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T04:29:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T04:39:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T04:40:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T04:44:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T04:51:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T04:55:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T04:59:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T05:09:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T05:10:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T05:14:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T05:21:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T05:25:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T05:29:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T05:39:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T05:40:00.000Z,0,TER,,,true,true,true,false
LYL,,2017-05-11T05:44:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T03:42:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T03:57:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T04:00:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T04:22:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T04:30:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T04:36:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T04:42:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T04:45:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T04:52:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T04:57:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T05:00:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T05:06:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T05:15:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T05:22:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T05:28:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T05:30:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T05:36:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T05:43:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T05:45:00.000Z,0,TER,,,true,true,true,false
LJC,,2017-05-11T05:52:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T03:33:00.000Z,0,CAR,,,true,true,true,false
LYD,,2017-05-11T04:06:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T04:15:00.000Z,0,CAR,,,true,true,true,false
LYD,,2017-05-11T04:18:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T04:20:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T04:36:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T04:39:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T04:46:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T04:48:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T04:58:00.000Z,0,TGV,,,true,true,true,false
LYD,,2017-05-11T05:00:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T05:06:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T05:08:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T05:10:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T05:16:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T05:18:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T05:20:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T05:24:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T05:31:00.000Z,0,TER,,,true,true,true,false
LYD,,2017-05-11T05:35:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T03:40:00.000Z,0,BUS,,,true,true,true,false
LPR,,2017-05-11T04:05:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T04:10:00.000Z,0,BUS,,,true,true,true,false
LPR,,2017-05-11T04:28:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T04:31:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T04:35:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T04:41:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T04:45:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T04:50:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T04:51:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T04:58:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T05:05:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T05:11:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T05:15:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T05:20:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T05:20:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T05:20:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T05:20:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T05:31:00.000Z,0,TER,,,true,true,true,false
LPR,,2017-05-11T05:35:00.000Z,0,TER,,,true,true,true,false
SXA,,2017-05-11T04:21:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T05:21:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T06:21:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T06:34:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T07:21:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T07:34:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T07:34:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T07:46:00.000Z,0,OUIGO,,,true,true,true,false
SXA,,2017-05-11T08:29:00.000Z,0,IDTGV,,,true,true,true,false
SXA,,2017-05-11T08:29:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T09:23:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T09:23:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T09:34:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T09:34:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T10:33:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T10:59:00.000Z,0,OUIGO,,,true,true,true,false
SXA,,2017-05-11T11:34:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T11:34:00.000Z,0,TGV,,,true,true,true,false
SXA,,2017-05-11T12:06:00.000Z,0,OUIGO,,,true,true,true,false
SXA,,2017-05-11T12:23:00.000Z,0,TGV,,,true,true,true,false
LVI,,2017-05-11T03:55:00.000Z,0,BUS,,,true,true,true,false
LVI,,2017-05-11T04:39:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T04:50:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T05:09:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T05:13:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T05:20:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T05:28:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T05:30:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T05:39:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T05:50:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T06:09:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T06:13:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T06:20:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T06:28:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T06:30:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T06:39:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T06:50:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T06:56:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T07:09:00.000Z,0,TER,,,true,true,true,false
LVI,,2017-05-11T07:28:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T03:32:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T03:53:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T04:20:00.000Z,0,BUS,,,true,true,true,false
MCI,,2017-05-11T04:53:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T05:21:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T05:23:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T05:50:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T06:05:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T06:27:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T06:53:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T07:05:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T08:53:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T09:05:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T10:27:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T10:53:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T11:05:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T11:30:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T12:53:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T13:05:00.000Z,0,TER,,,true,true,true,false
MCI,,2017-05-11T14:53:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T04:55:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T05:03:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T05:12:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T05:41:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T05:55:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T06:03:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T06:13:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T06:25:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T06:55:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T07:03:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T07:25:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T07:55:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T08:03:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T08:28:00.000Z,0,TGV,,,true,true,true,false
MAC,,2017-05-11T08:55:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T09:03:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T10:03:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T10:10:00.000Z,0,TER,,,true,true,true,false
MAC,,2017-05-11T10:19:00.000Z,0,TGV,,,true,true,true,false
MAC,,2017-05-11T10:43:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T04:28:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T06:29:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T07:24:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T08:35:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T09:24:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T12:20:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T12:32:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T12:32:00.000Z,0,LYRIA,,,true,true,true,false
MLH,,2017-05-11T14:28:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T16:20:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T17:24:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T17:32:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T18:20:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T18:31:00.000Z,0,TGV,,,true,true,true,false
MLH,,2017-05-11T19:37:00.000Z,0,TGV,,,true,true,true,false
MGD,,2017-05-11T03:15:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T04:15:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T05:15:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T05:42:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T06:15:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T06:42:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T07:15:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T07:43:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T08:15:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T09:42:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T10:15:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T10:42:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T11:15:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T11:42:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T12:15:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T12:42:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T13:15:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T13:42:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T14:15:00.000Z,0,TER,,,true,true,true,false
MGD,,2017-05-11T14:42:00.000Z,0,TER,,,true,true,true,false
MMZ,,2017-05-11T03:57:00.000Z,0,TER,,,true,true,true,false
MMZ,,2017-05-11T04:00:00.000Z,0,TER,,,true,true,true,false
MMZ,,2017-05-11T04:19:00.000Z,0,TER,,,true,true,true,false
MMZ,,2017-05-11T04:30:00.000Z,0,TER,,,true,true,true,false
MMZ,,2017-05-11T04:57:00.000Z,0,TER,,,true,true,true,false
MMZ,,2017-05-11T05:00:00.000Z,0,TER,,,true,true,true,false
MMZ,,2017-05-11T05:27:00.000Z,0,TER,,,true,true,true,false
MMZ,,2017-05-11T05:30:00.000Z,0,TER,,,true,true,true,false
MMZ,,2017-05-11T05:57:00.000Z,0,TER,,,true,true,true,false
